ns	from	to	predicate	reverse
Verbs	destroy	destroyedBy	inverseOf	inverseOf
Verbs	determine	determinedBy	inverseOf	inverseOf
Verbs	develop	developedBy	inverseOf	inverseOf
Verbs	diagnose	diagnosedBy	inverseOf	inverseOf
Verbs	direct	directedBy	inverseOf	inverseOf
Verbs	disable	disabledBy	inverseOf	inverseOf
Verbs	disassemble	disassembledBy	inverseOf	inverseOf
Verbs	discontinue	discontinuedBy	inverseOf	inverseOf
Verbs	discover	discoveredBy	inverseOf	inverseOf
Verbs	discuss	discussedBy	inverseOf	inverseOf
Verbs	dispatch	dispatchedBy	inverseOf	inverseOf
Verbs	dispense	dispensedBy	inverseOf	inverseOf
Verbs	distribute	distributedBy	inverseOf	inverseOf
Verbs	document	documentedBy	inverseOf	inverseOf
Verbs	download	downloadedBy	inverseOf	inverseOf
Verbs	draft	draftedBy	inverseOf	inverseOf
Verbs	drive	drivenBy	inverseOf	inverseOf
Verbs	edit	editedBy	inverseOf	inverseOf
Verbs	educate	educatedBy	inverseOf	inverseOf
Verbs	enable	enabledBy	inverseOf	inverseOf
Verbs	encode	encodedBy	inverseOf	inverseOf
Verbs	endorse	endorsedBy	inverseOf	inverseOf
Verbs	enforce	enforcedBy	inverseOf	inverseOf
Verbs	engage	engagedBy	inverseOf	inverseOf
Verbs	enter	enteredBy	inverseOf	inverseOf
Verbs	escalate	escalatedBy	inverseOf	inverseOf
Verbs	establish	establishedBy	inverseOf	inverseOf
Verbs	estimate	estimatedBy	inverseOf	inverseOf
Verbs	evaluate	evaluatedBy	inverseOf	inverseOf
Verbs	examine	examinedBy	inverseOf	inverseOf
Verbs	execute	executedBy	inverseOf	inverseOf
Verbs	explain	explainedBy	inverseOf	inverseOf
Verbs	export	exportedBy	inverseOf	inverseOf
Verbs	extract	extractedBy	inverseOf	inverseOf
Verbs	facilitate	facilitatedBy	inverseOf	inverseOf
Verbs	fail	failedBy	inverseOf	inverseOf
Verbs	filter	filteredBy	inverseOf	inverseOf
Verbs	finalize	finalizedBy	inverseOf	inverseOf
Verbs	find	foundBy	inverseOf	inverseOf
Verbs	forecast	forecastedBy	inverseOf	inverseOf
Verbs	formulate	formulatedBy	inverseOf	inverseOf
Verbs	fulfill	fulfilledBy	inverseOf	inverseOf
Verbs	generate	generatedBy	inverseOf	inverseOf
Verbs	guide	guidedBy	inverseOf	inverseOf
Verbs	handle	handledBy	inverseOf	inverseOf
Verbs	hold	heldBy	inverseOf	inverseOf
Verbs	identify	identifiedBy	inverseOf	inverseOf
Verbs	implement	implementedBy	inverseOf	inverseOf
Verbs	improve	improvedBy	inverseOf	inverseOf
Verbs	inform	informedBy	inverseOf	inverseOf
Verbs	initiate	initiatedBy	inverseOf	inverseOf
Verbs	innovate	innovatedBy	inverseOf	inverseOf
Verbs	inspect	inspectedBy	inverseOf	inverseOf
Verbs	install	installedBy	inverseOf	inverseOf
Verbs	integrate	integratedBy	inverseOf	inverseOf
Verbs	interpret	interpretedBy	inverseOf	inverseOf
Verbs	interview	interviewedBy	inverseOf	inverseOf
Verbs	investigate	investigatedBy	inverseOf	inverseOf
Verbs	invoice	invoicedBy	inverseOf	inverseOf
Verbs	kill	killedBy	inverseOf	inverseOf
Verbs	lead	ledBy	inverseOf	inverseOf
Verbs	learn	learnedBy	inverseOf	inverseOf
Verbs	liquidate	liquidatedBy	inverseOf	inverseOf
Verbs	load	loadedBy	inverseOf	inverseOf
Verbs	maintain	maintainedBy	inverseOf	inverseOf
Verbs	manage	managedBy	inverseOf	inverseOf
Verbs	manufacture	manufacturedBy	inverseOf	inverseOf
Verbs	market	marketedBy	inverseOf	inverseOf
Verbs	measure	measuredBy	inverseOf	inverseOf
Verbs	mediate	mediatedBy	inverseOf	inverseOf
Verbs	merge	mergedWith	inverseOf	inverseOf
Verbs	modify	modifiedBy	inverseOf	inverseOf
Verbs	monitor	monitoredBy	inverseOf	inverseOf
Verbs	motivate	motivatedBy	inverseOf	inverseOf
Verbs	negotiate	negotiatedBy	inverseOf	inverseOf
Verbs	observe	observedBy	inverseOf	inverseOf
Verbs	onboard	onboardedBy	inverseOf	inverseOf
Verbs	operate	operatedBy	inverseOf	inverseOf
Verbs	optimize	optimizedBy	inverseOf	inverseOf
Verbs	organize	organizedBy	inverseOf	inverseOf
Verbs	outsource	outsourcedBy	inverseOf	inverseOf
Verbs	oversee	overseenBy	inverseOf	inverseOf
Verbs	pack	packedBy	inverseOf	inverseOf
Verbs	participate	participatedBy	inverseOf	inverseOf
Verbs	perform	performedBy	inverseOf	inverseOf
Verbs	pick	pickedBy	inverseOf	inverseOf
Verbs	plan	plannedBy	inverseOf	inverseOf
Verbs	prepare	preparedBy	inverseOf	inverseOf
Verbs	present	presentedBy	inverseOf	inverseOf
Verbs	prioritize	prioritizedBy	inverseOf	inverseOf
Verbs	process	processedBy	inverseOf	inverseOf
Verbs	procure	procuredBy	inverseOf	inverseOf
Verbs	produce	producedBy	inverseOf	inverseOf
Verbs	program	programmedBy	inverseOf	inverseOf
Verbs	promote	promotedBy	inverseOf	inverseOf
Verbs	propose	proposedBy	inverseOf	inverseOf
Verbs	protect	protectedBy	inverseOf	inverseOf
Verbs	provide	providedBy	inverseOf	inverseOf
Verbs	publish	publishedBy	inverseOf	inverseOf
Verbs	purchase	purchasedBy	inverseOf	inverseOf
Verbs	quantify	quantifiedBy	inverseOf	inverseOf
Verbs	query	queriedBy	inverseOf	inverseOf
Verbs	receive	receivedBy	inverseOf	inverseOf
Verbs	recommend	recommendedBy	inverseOf	inverseOf
Verbs	reconcile	reconciledBy	inverseOf	inverseOf
Verbs	record	recordedBy	inverseOf	inverseOf
Verbs	recruit	recruitedBy	inverseOf	inverseOf
Verbs	reduce	reducedBy	inverseOf	inverseOf
Verbs	refer	referredBy	inverseOf	inverseOf
Verbs	refine	refinedBy	inverseOf	inverseOf
Verbs	register	registeredBy	inverseOf	inverseOf
Verbs	regulate	regulatedBy	inverseOf	inverseOf
Verbs	remove	removedBy	inverseOf	inverseOf
Verbs	repackage	repackagedBy	inverseOf	inverseOf
Verbs	repair	repairedBy	inverseOf	inverseOf
Verbs	replace	replacedBy	inverseOf	inverseOf
Verbs	replenish	replenishedBy	inverseOf	inverseOf
Verbs	report	reportedBy	inverseOf	inverseOf
Verbs	request	requestedBy	inverseOf	inverseOf
Verbs	research	researchedBy	inverseOf	inverseOf
Verbs	reserve	reservedBy	inverseOf	inverseOf
Verbs	resolve	resolvedBy	inverseOf	inverseOf
Verbs	respond	respondedTo	inverseOf	inverseOf
Verbs	retire	retiredBy	inverseOf	inverseOf
Verbs	review	reviewedBy	inverseOf	inverseOf
Verbs	revise	revisedBy	inverseOf	inverseOf
Verbs	schedule	scheduledBy	inverseOf	inverseOf
Verbs	search	searchedFor	inverseOf	inverseOf
Verbs	select	selectedBy	inverseOf	inverseOf
Verbs	sell	soldBy	inverseOf	inverseOf
Verbs	serve	servedBy	inverseOf	inverseOf
Verbs	ship	shippedBy	inverseOf	inverseOf
Verbs	simplify	simplifiedBy	inverseOf	inverseOf
Verbs	solve	solvedBy	inverseOf	inverseOf
Verbs	stage	stagedBy	inverseOf	inverseOf
Verbs	standardize	standardizedBy	inverseOf	inverseOf
Verbs	stock	stockedBy	inverseOf	inverseOf
Verbs	store	storedBy	inverseOf	inverseOf
Verbs	strategize	strategizedBy	inverseOf	inverseOf
Verbs	streamline	streamlinedBy	inverseOf	inverseOf
Verbs	subcontract	subcontractedBy	inverseOf	inverseOf
Verbs	suspend	suspendedBy	inverseOf	inverseOf
Verbs	take	takenBy	inverseOf	inverseOf
Verbs	transport	transportedBy	inverseOf	inverseOf
Verbs	unload	unloadedBy	inverseOf	inverseOf
Verbs	unpack	unpackedBy	inverseOf	inverseOf
Verbs	unreserve	unreservedBy	inverseOf	inverseOf
Verbs	void	voidedBy	inverseOf	inverseOf
Verbs	define	definedBy	inverseOf	inverseOf
Verbs	use	usedBy	inverseOf	inverseOf
Verbs	understand	understoodBy	inverseOf	inverseOf
Verbs	write	writtenBy	inverseOf	inverseOf
Verbs	track	trackedBy	inverseOf	inverseOf
Verbs	train	trainedBy	inverseOf	inverseOf
Verbs	validate	validatedBy	inverseOf	inverseOf
Verbs	test	testedBy	inverseOf	inverseOf
Verbs	align	alignedBy	inverseOf	inverseOf
Verbs	solicit	solicitedBy	inverseOf	inverseOf
Verbs	support	supportedBy	inverseOf	inverseOf
Verbs	derive	derivedBy	inverseOf	inverseOf
Verbs	collaborate	collaboratedBy	inverseOf	inverseOf
Verbs	order	orderedBy	inverseOf	inverseOf
Verbs	adjust	adjustedBy	inverseOf	inverseOf
Verbs	teach	taughtBy	inverseOf	inverseOf
Verbs	build	builtBy	inverseOf	inverseOf
Verbs	obtain	obtainedBy	inverseOf	inverseOf
Verbs	ensure	ensuredBy	inverseOf	inverseOf
Verbs	gather	gatheredBy	inverseOf	inverseOf
Verbs	post	postedBy	inverseOf	inverseOf
Verbs	contact	contactedBy	inverseOf	inverseOf
Verbs	mentor	mentoredBy	inverseOf	inverseOf
Verbs	match	matchedBy	inverseOf	inverseOf
Verbs	model	modeledBy	inverseOf	inverseOf
Verbs	calibrate	calibratedBy	inverseOf	inverseOf
Verbs	set	setBy	inverseOf	inverseOf
Verbs	make	madeBy	inverseOf	inverseOf
Verbs	screen	screenedBy	inverseOf	inverseOf
Verbs	hire	hiredBy	inverseOf	inverseOf
Verbs	reward	rewardedBy	inverseOf	inverseOf
Verbs	relocate	relocatedBy	inverseOf	inverseOf
Verbs	triage	triagedBy	inverseOf	inverseOf
Verbs	verify	verifiedBy	inverseOf	inverseOf
Verbs	issue	issuedBy	inverseOf	inverseOf
Verbs	cut	cutBy	inverseOf	inverseOf
Verbs	troubleshoot	troubleshotBy	inverseOf	inverseOf
Verbs	secure	securedBy	inverseOf	inverseOf
Verbs	update	updatedBy	inverseOf	inverseOf
Verbs	specify	specifiedBy	inverseOf	inverseOf
Verbs	incorporate	incorporatedBy	inverseOf	inverseOf
Verbs	release	releasedBy	inverseOf	inverseOf
Verbs	service	servicedBy	inverseOf	inverseOf
Verbs	notify	notifiedBy	inverseOf	inverseOf
Verbs	submit	submittedBy	inverseOf	inverseOf
Verbs	open	openedBy	inverseOf	inverseOf
Verbs	liaise	liaisedBy	inverseOf	inverseOf
Verbs	appraise	appraisedBy	inverseOf	inverseOf
Verbs	consolidate	consolidatedBy	inverseOf	inverseOf
Verbs	transfer	transferredBy	inverseOf	inverseOf
Verbs	pilot	pilotedBy	inverseOf	inverseOf
Verbs	file	filedBy	inverseOf	inverseOf
Verbs	construct	constructedBy	inverseOf	inverseOf
Verbs	undertake	undertakenBy	inverseOf	inverseOf
Verbs	scope	scopedBy	inverseOf	inverseOf
Verbs	sustain	sustainedBy	inverseOf	inverseOf
Verbs	inventory	inventoriedBy	inverseOf	inverseOf
Verbs	read	readBy	inverseOf	inverseOf
Verbs	move	movedBy	inverseOf	inverseOf
Verbs	account	accountedBy	inverseOf	inverseOf
Verbs	adapt	adaptedBy	inverseOf	inverseOf
Verbs	address	addressedBy	inverseOf	inverseOf
Verbs	adopt	adoptedBy	inverseOf	inverseOf
Verbs	alert	alertedBy	inverseOf	inverseOf
Verbs	allow	allowedBy	inverseOf	inverseOf
Verbs	answer	answeredBy	inverseOf	inverseOf
Verbs	ascertain	ascertainedBy	inverseOf	inverseOf
Verbs	assure	assuredBy	inverseOf	inverseOf
Verbs	augment	augmentedBy	inverseOf	inverseOf
Verbs	authenticate	authenticatedBy	inverseOf	inverseOf
Verbs	automate	automatedBy	inverseOf	inverseOf
Verbs	avoid	avoidedBy	inverseOf	inverseOf
Verbs	balance	balancedBy	inverseOf	inverseOf
Verbs	become	becomeBy	inverseOf	inverseOf
Verbs	boost	boostedBy	inverseOf	inverseOf
Verbs	bridge	bridgedBy	inverseOf	inverseOf
Verbs	bundle	bundledBy	inverseOf	inverseOf
Verbs	buy	boughtBy	inverseOf	inverseOf
Verbs	carry	carriedBy	inverseOf	inverseOf
Verbs	change	changedBy	inverseOf	inverseOf
Verbs	clarify	clarifiedBy	inverseOf	inverseOf
Verbs	coach	coachedBy	inverseOf	inverseOf
Verbs	combine	combinedBy	inverseOf	inverseOf
Verbs	commence	commencedBy	inverseOf	inverseOf
Verbs	confer	conferredBy	inverseOf	inverseOf
Verbs	consider	consideredBy	inverseOf	inverseOf
Verbs	correct	correctedBy	inverseOf	inverseOf
Verbs	correspond	correspondedWith	inverseOf	inverseOf
Verbs	craft	craftedBy	inverseOf	inverseOf
Verbs	describe	describedBy	inverseOf	inverseOf
Verbs	detect	detectedBy	inverseOf	inverseOf
Verbs	dig	dugBy	inverseOf	inverseOf
Verbs	display	displayedBy	inverseOf	inverseOf
Verbs	disseminate	disseminatedBy	inverseOf	inverseOf
Verbs	distill	distilledBy	inverseOf	inverseOf
Verbs	draw	drawnBy	inverseOf	inverseOf
Verbs	eliminate	eliminatedBy	inverseOf	inverseOf
Verbs	encourage	encouragedBy	inverseOf	inverseOf
Verbs	enhance	enhancedBy	inverseOf	inverseOf
Verbs	evolve	evolvedBy	inverseOf	inverseOf
Verbs	expand	expandedBy	inverseOf	inverseOf
Verbs	expedite	expeditedBy	inverseOf	inverseOf
Verbs	explore	exploredBy	inverseOf	inverseOf
Verbs	express	expressedBy	inverseOf	inverseOf
Verbs	extend	extendedBy	inverseOf	inverseOf
Verbs	fill	filledBy	inverseOf	inverseOf
Verbs	follow	followedBy	inverseOf	inverseOf
Verbs	form	formedBy	inverseOf	inverseOf
Verbs	formalize	formalizedBy	inverseOf	inverseOf
Verbs	gain	gainedBy	inverseOf	inverseOf
Verbs	get	gottenBy	inverseOf	inverseOf
Verbs	give	givenBy	inverseOf	inverseOf
Verbs	glean	gleaned By	inverseOf	inverseOf
Verbs	govern	governedBy	inverseOf	inverseOf
Verbs	grow	grownBy	inverseOf	inverseOf
Verbs	hand	handedBy	inverseOf	inverseOf
Verbs	harvest	harvestedBy	inverseOf	inverseOf
Verbs	have	hadBy	inverseOf	inverseOf
Verbs	help	helpedBy	inverseOf	inverseOf
Verbs	hoist	hoisedBy	inverseOf	inverseOf
Verbs	import	importedBy	inverseOf	inverseOf
Verbs	include	includedBy	inverseOf	inverseOf
Verbs	increase	increasedBy	inverseOf	inverseOf
Verbs	indicate	indicatedBy	inverseOf	inverseOf
Verbs	ingest	ingestedBy	inverseOf	inverseOf
Verbs	interact	interactedBy	inverseOf	inverseOf
Verbs	introduce	introducedBy	inverseOf	inverseOf
Verbs	invest	investedBy	inverseOf	inverseOf
Verbs	invite	invitedBy	inverseOf	inverseOf
Verbs	keep	keptBy	inverseOf	inverseOf
Verbs	label	labeledBy	inverseOf	inverseOf
Verbs	launch	launchedBy	inverseOf	inverseOf
Verbs	leverage	leveragedBy	inverseOf	inverseOf
Verbs	locate	locatedBy	inverseOf	inverseOf
Verbs	log	loggedBy	inverseOf	inverseOf
Verbs	maximize	maximizedBy	inverseOf	inverseOf
Verbs	meet	metBy	inverseOf	inverseOf
Verbs	minimize	minimizedBy	inverseOf	inverseOf
Verbs	mitigate	mitigatedBy	inverseOf	inverseOf
Verbs	mix	mixedBy	inverseOf	inverseOf
Verbs	offer	offeredBy	inverseOf	inverseOf
Verbs	offset	offsetBy	inverseOf	inverseOf
Verbs	orchestrate	orchestratedBy	inverseOf	inverseOf
Verbs	outline	outlinedBy	inverseOf	inverseOf
Verbs	pay	paidBy	inverseOf	inverseOf
Verbs	personalize	personalizedBy	inverseOf	inverseOf
Verbs	place	placedBy	inverseOf	inverseOf
Verbs	predict	predictedBy	inverseOf	inverseOf
Verbs	prevent	preventedBy	inverseOf	inverseOf
Verbs	prove	provedBy	inverseOf	inverseOf
Verbs	put	putBy	inverseOf	inverseOf
Verbs	qualify	qualifiedBy	inverseOf	inverseOf
Verbs	reach	reachedBy	inverseOf	inverseOf
Verbs	react	reactedBy	inverseOf	inverseOf
Verbs	realign	realignedBy	inverseOf	inverseOf
Verbs	recognize	recognizedBy	inverseOf	inverseOf
Verbs	recover	recoveredBy	inverseOf	inverseOf
Verbs	reflect	reflectedBy	inverseOf	inverseOf
Verbs	relate	relatedBy	inverseOf	inverseOf
Verbs	remediate	remediatedBy	inverseOf	inverseOf
Verbs	replicate	replicatedBy	inverseOf	inverseOf
Verbs	retain	retainedBy	inverseOf	inverseOf
Verbs	retrieve	retrievedBy	inverseOf	inverseOf
Verbs	return	returnedBy	inverseOf	inverseOf
Verbs	revamp	revampedBy	inverseOf	inverseOf
Verbs	rework	reworkedBy	inverseOf	inverseOf
Verbs	route	routedBy	inverseOf	inverseOf
Verbs	run	runBy	inverseOf	inverseOf
Verbs	save	savedBy	inverseOf	inverseOf
Verbs	scan	scannedBy	inverseOf	inverseOf
Verbs	scout	scoutedBy	inverseOf	inverseOf
Verbs	see	seenBy	inverseOf	inverseOf
Verbs	seek	soughtBy	inverseOf	inverseOf
Verbs	send	sentBy	inverseOf	inverseOf
Verbs	settle	settledBy	inverseOf	inverseOf
Verbs	share	sharedBy	inverseOf	inverseOf
Verbs	shift	shiftedBy	inverseOf	inverseOf
Verbs	source	sourcedBy	inverseOf	inverseOf
Verbs	speak	spokenBy	inverseOf	inverseOf
Verbs	start	startedBy	inverseOf	inverseOf
Verbs	stop	stoppedBy	inverseOf	inverseOf
Verbs	strengthen	strengthenedBy	inverseOf	inverseOf
Verbs	suggest	suggestedBy	inverseOf	inverseOf
Verbs	summarize	summarizedBy	inverseOf	inverseOf
Verbs	supervise	supervisedBy	inverseOf	inverseOf
Verbs	supplement	supplementedBy	inverseOf	inverseOf
Verbs	supply	suppliedBy	inverseOf	inverseOf
Verbs	survey	surveyedBy	inverseOf	inverseOf
Verbs	switch	switchedBy	inverseOf	inverseOf
Verbs	synthesize	synthesizedBy	inverseOf	inverseOf
Verbs	tap	tappedBy	inverseOf	inverseOf
Verbs	target	targetedBy	inverseOf	inverseOf
Verbs	tint	tintedBy	inverseOf	inverseOf
Verbs	transform	transformedBy	inverseOf	inverseOf
Verbs	translate	translatedBy	inverseOf	inverseOf
Verbs	uncover	uncoveredBy	inverseOf	inverseOf
Verbs	unlock	unlockedBy	inverseOf	inverseOf
Verbs	upgrade	upgradedBy	inverseOf	inverseOf
Verbs	upload	uploadedBy	inverseOf	inverseOf
Verbs	utilize	utilizedBy	inverseOf	inverseOf
Verbs	position	positionedBy	inverseOf	inverseOf
Verbs	time	timedBy	inverseOf	inverseOf
Verbs	sample	sampledBy	inverseOf	inverseOf
Verbs	fund	fundedBy	inverseOf	inverseOf
Verbs	score	scoredBy	inverseOf	inverseOf
Verbs	price	pricedBy	inverseOf	inverseOf
Verbs	finance	financedBy	inverseOf	inverseOf
Verbs	license	licensedBy	inverseOf	inverseOf
Verbs	warehouse	warehoused By	inverseOf	inverseOf
Verbs	reprocess	reprocessedBy	inverseOf	inverseOf
Verbs	resource	resourcedBy	inverseOf	inverseOf
Verbs	restructure	restructuredBy	inverseOf	inverseOf
Verbs	resume	resumedBy	inverseOf	inverseOf
Verbs	map	mappedBy	inverseOf	inverseOf
Verbs	work	workedByrefresh	inverseOf	inverseOf
