url	ns	type	id	code	name	description	digital
https://industries.org.ai/AppleOrchards	industries.org.ai	Industry	AppleOrchards	111331	Apple Orchards	Apple Orchards	0.30
https://industries.org.ai/GrapeVineyards	industries.org.ai	Industry	GrapeVineyards	111332	Grape Vineyards	Grape Vineyards	0.30
https://industries.org.ai/StrawberryFarming	industries.org.ai	Industry	StrawberryFarming	111333	Strawberry Farming	Strawberry Farming	0.30
https://industries.org.ai/BerryFarming	industries.org.ai	Industry	BerryFarming	111334	Berry Farming	Berry Farming (excluding Strawberry)	0.30
https://industries.org.ai/FruitNutCombinationFarming	industries.org.ai	Industry	FruitNutCombinationFarming	111336	Fruit and Tree Nut Combination Farming	Fruit and Tree Nut Combination Farming	0.30
https://industries.org.ai/TreeNutCombinationFarming	industries.org.ai	Industry	TreeNutCombinationFarming	111336	Fruit and Tree Nut Combination Farming	Fruit and Tree Nut Combination Farming	0.30
https://industries.org.ai/OtherNoncitrusFruitFarming	industries.org.ai	Industry	OtherNoncitrusFruitFarming	111339	Other Noncitrus Fruit Farming	Other Noncitrus Fruit Farming	0.30
https://industries.org.ai/GreenhouseProduction	industries.org.ai	Industry	GreenhouseProduction	1114	Greenhouse, Nursery, and Floriculture Production	Greenhouse, Nursery, and Floriculture Production	0.30
https://industries.org.ai/NurseryProduction	industries.org.ai	Industry	NurseryProduction	1114	Greenhouse, Nursery, and Floriculture Production	Greenhouse, Nursery, and Floriculture Production	0.30
https://industries.org.ai/FloricultureProduction	industries.org.ai	Industry	FloricultureProduction	1114	Greenhouse, Nursery, and Floriculture Production	Greenhouse, Nursery, and Floriculture Production	0.30
https://industries.org.ai/FoodCropsGrownUnderCover	industries.org.ai	Industry	FoodCropsGrownUnderCover	11141	Food Crops Grown Under Cover	Food Crops Grown Under Cover	0.30
https://industries.org.ai/MushroomProduction	industries.org.ai	Industry	MushroomProduction	111411	Mushroom Production	Mushroom Production	0.30
https://industries.org.ai/OtherFoodCropsGrownUnderCover	industries.org.ai	Industry	OtherFoodCropsGrownUnderCover	111419	Other Food Crops Grown Under Cover	Other Food Crops Grown Under Cover	0.30
https://industries.org.ai/TreeProduction	industries.org.ai	Industry	TreeProduction	111421	Nursery and Tree Production	Nursery and Tree Production	0.30
https://industries.org.ai/OtherCropFarming	industries.org.ai	Industry	OtherCropFarming	1119	Other Crop Farming	Other Crop Farming	0.30
https://industries.org.ai/TobaccoFarming	industries.org.ai	Industry	TobaccoFarming	11191	Tobacco Farming	Tobacco Farming	0.30
https://industries.org.ai/CottonFarming	industries.org.ai	Industry	CottonFarming	11192	Cotton Farming	Cotton Farming	0.30
https://industries.org.ai/SugarcaneFarming	industries.org.ai	Industry	SugarcaneFarming	11193	Sugarcane Farming	Sugarcane Farming	0.30
https://industries.org.ai/HayFarming	industries.org.ai	Industry	HayFarming	11194	Hay Farming	Hay Farming	0.30
https://industries.org.ai/AllOtherCropFarming	industries.org.ai	Industry	AllOtherCropFarming	11199	All Other Crop Farming	All Other Crop Farming	0.30
https://industries.org.ai/SugarBeetFarming	industries.org.ai	Industry	SugarBeetFarming	111991	Sugar Beet Farming	Sugar Beet Farming	0.30
https://industries.org.ai/PeanutFarming	industries.org.ai	Industry	PeanutFarming	111992	Peanut Farming	Peanut Farming	0.30
https://industries.org.ai/AllOtherMiscellaneousCropFarming	industries.org.ai	Industry	AllOtherMiscellaneousCropFarming	111998	All Other Miscellaneous Crop Farming	All Other Miscellaneous Crop Farming	0.30
https://industries.org.ai/AnimalProduction	industries.org.ai	Industry	AnimalProduction	112	Animal Production and Aquaculture	Animal Production and Aquaculture	0.30
https://industries.org.ai/Aquaculture	industries.org.ai	Industry	Aquaculture	112	Animal Production and Aquaculture	Animal Production and Aquaculture	0.30
https://industries.org.ai/CattleRanching	industries.org.ai	Industry	CattleRanching	1121	Cattle Ranching and Farming	Cattle Ranching and Farming	0.30
https://industries.org.ai/Farming	industries.org.ai	Industry	Farming	1121	Cattle Ranching and Farming	Cattle Ranching and Farming	0.30
https://industries.org.ai/BeefCattleRanching	industries.org.ai	Industry	BeefCattleRanching	11211	Beef Cattle Ranching and Farming, including Feedlots	Beef Cattle Ranching and Farming, including Feedlots	0.30
https://industries.org.ai/Feedlots	industries.org.ai	Industry	Feedlots	11211	Beef Cattle Ranching and Farming, including Feedlots	Beef Cattle Ranching and Farming, including Feedlots	0.30
https://industries.org.ai/CattleFeedlots	industries.org.ai	Industry	CattleFeedlots	112112	Cattle Feedlots	Cattle Feedlots	0.30
https://industries.org.ai/DairyCattleProduction	industries.org.ai	Industry	DairyCattleProduction	11212	Dairy Cattle and Milk Production	Dairy Cattle and Milk Production	0.30
https://industries.org.ai/MilkProduction	industries.org.ai	Industry	MilkProduction	11212	Dairy Cattle and Milk Production	Dairy Cattle and Milk Production	0.30
https://industries.org.ai/DualPurposeCattleRanching	industries.org.ai	Industry	DualPurposeCattleRanching	11213	Dual-Purpose Cattle Ranching and Farming	Dual-Purpose Cattle Ranching and Farming	0.30
https://industries.org.ai/HogFarming	industries.org.ai	Industry	HogFarming	1122	Hog and Pig Farming	Hog and Pig Farming	0.30
https://industries.org.ai/PigFarming	industries.org.ai	Industry	PigFarming	1122	Hog and Pig Farming	Hog and Pig Farming	0.30
https://industries.org.ai/PoultryProduction	industries.org.ai	Industry	PoultryProduction	1123	Poultry and Egg Production	Poultry and Egg Production	0.30
https://industries.org.ai/EggProduction	industries.org.ai	Industry	EggProduction	1123	Poultry and Egg Production	Poultry and Egg Production	0.30
https://industries.org.ai/ChickenEggProduction	industries.org.ai	Industry	ChickenEggProduction	11231	Chicken Egg Production	Chicken Egg Production	0.30
https://industries.org.ai/BroilersMeatTypeChickenProduction	industries.org.ai	Industry	BroilersMeatTypeChickenProduction	11232	Broilers and Other Meat Type Chicken Production	Broilers and Other Meat Type Chicken Production	0.30
https://industries.org.ai/OtherMeatTypeChickenProduction	industries.org.ai	Industry	OtherMeatTypeChickenProduction	11232	Broilers and Other Meat Type Chicken Production	Broilers and Other Meat Type Chicken Production	0.30
https://industries.org.ai/TurkeyProduction	industries.org.ai	Industry	TurkeyProduction	11233	Turkey Production	Turkey Production	0.30
https://industries.org.ai/PoultryHatcheries	industries.org.ai	Industry	PoultryHatcheries	11234	Poultry Hatcheries	Poultry Hatcheries	0.30
https://industries.org.ai/OtherPoultryProduction	industries.org.ai	Industry	OtherPoultryProduction	11239	Other Poultry Production	Other Poultry Production	0.30
https://industries.org.ai/SheepFarming	industries.org.ai	Industry	SheepFarming	1124	Sheep and Goat Farming	Sheep and Goat Farming	0.30
https://industries.org.ai/GoatFarming	industries.org.ai	Industry	GoatFarming	1124	Sheep and Goat Farming	Sheep and Goat Farming	0.30
https://industries.org.ai/FinfishFarmingHatcheries	industries.org.ai	Industry	FinfishFarmingHatcheries	112511	Finfish Farming and Fish Hatcheries	Finfish Farming and Fish Hatcheries	0.30
https://industries.org.ai/FishHatcheries	industries.org.ai	Industry	FishHatcheries	112511	Finfish Farming and Fish Hatcheries	Finfish Farming and Fish Hatcheries	0.30
https://industries.org.ai/ShellfishFarming	industries.org.ai	Industry	ShellfishFarming	112512	Shellfish Farming	Shellfish Farming	0.30
https://industries.org.ai/OtherAquaculture	industries.org.ai	Industry	OtherAquaculture	112519	Other Aquaculture	Other Aquaculture	0.30
https://industries.org.ai/OtherAnimalProduction	industries.org.ai	Industry	OtherAnimalProduction	1129	Other Animal Production	Other Animal Production	0.30
https://industries.org.ai/Apiculture	industries.org.ai	Industry	Apiculture	11291	Apiculture	Apiculture	0.30
https://industries.org.ai/HorsesEquineProduction	industries.org.ai	Industry	HorsesEquineProduction	11292	Horses and Other Equine Production	Horses and Other Equine Production	0.30
https://industries.org.ai/OtherEquineProduction	industries.org.ai	Industry	OtherEquineProduction	11292	Horses and Other Equine Production	Horses and Other Equine Production	0.30
https://industries.org.ai/FurBearingAnimalProduction	industries.org.ai	Industry	FurBearingAnimalProduction	11293	Fur-Bearing Animal and Rabbit Production	Fur-Bearing Animal and Rabbit Production	0.30
https://industries.org.ai/RabbitProduction	industries.org.ai	Industry	RabbitProduction	11293	Fur-Bearing Animal and Rabbit Production	Fur-Bearing Animal and Rabbit Production	0.30
https://industries.org.ai/AllOtherAnimalProduction	industries.org.ai	Industry	AllOtherAnimalProduction	11299	All Other Animal Production	All Other Animal Production	0.30
https://industries.org.ai/Forestry	industries.org.ai	Industry	Forestry	113	Forestry and Logging	Forestry and Logging	0.30
https://industries.org.ai/Logging	industries.org.ai	Industry	Logging	113	Forestry and Logging	Forestry and Logging	0.30
https://industries.org.ai/TimberTractOperations	industries.org.ai	Industry	TimberTractOperations	1131	Timber Tract Operations	Timber Tract Operations	0.30
https://industries.org.ai/ForestNurseriesOfForestProducts	industries.org.ai	Industry	ForestNurseriesOfForestProducts	1132	Forest Nurseries and Gathering of Forest Products	Forest Nurseries and Gathering of Forest Products	0.30
https://industries.org.ai/GatheringOfForestProducts	industries.org.ai	Industry	GatheringOfForestProducts	1132	Forest Nurseries and Gathering of Forest Products	Forest Nurseries and Gathering of Forest Products	0.30
https://industries.org.ai/FishingHunting	industries.org.ai	Industry	FishingHunting	114	Fishing, Hunting and Trapping	Fishing, Hunting and Trapping	0.30
https://industries.org.ai/Trapping	industries.org.ai	Industry	Trapping	114	Fishing, Hunting and Trapping	Fishing, Hunting and Trapping	0.30
https://industries.org.ai/Fishing	industries.org.ai	Industry	Fishing	1141	Fishing	Fishing	0.30
https://industries.org.ai/FinfishFishing	industries.org.ai	Industry	FinfishFishing	114111	Finfish Fishing	Finfish Fishing	0.30
https://industries.org.ai/ShellfishFishing	industries.org.ai	Industry	ShellfishFishing	114112	Shellfish Fishing	Shellfish Fishing	0.30
https://industries.org.ai/OtherMarineFishing	industries.org.ai	Industry	OtherMarineFishing	114119	Other Marine Fishing	Other Marine Fishing	0.30
https://industries.org.ai/Hunting	industries.org.ai	Industry	Hunting	1142	Hunting and Trapping	Hunting and Trapping	0.30
https://industries.org.ai/SupportActivitiesForAgriculture	industries.org.ai	Industry	SupportActivitiesForAgriculture	115	Support Activities for Agriculture and Forestry	Support Activities for Agriculture and Forestry	0.30
https://industries.org.ai/SupportActivitiesForCropProduction	industries.org.ai	Industry	SupportActivitiesForCropProduction	1151	Support Activities for Crop Production	Support Activities for Crop Production	0.30
https://industries.org.ai/CottonGinning	industries.org.ai	Industry	CottonGinning	115111	Cotton Ginning	Cotton Ginning	0.30
https://industries.org.ai/SoilPreparationPlanting	industries.org.ai	Industry	SoilPreparationPlanting	115112	Soil Preparation, Planting, and Cultivating	Soil Preparation, Planting, and Cultivating	0.30
https://industries.org.ai/Cultivating	industries.org.ai	Industry	Cultivating	115112	Soil Preparation, Planting, and Cultivating	Soil Preparation, Planting, and Cultivating	0.30
https://industries.org.ai/CropHarvestingPrimarilyByMachine	industries.org.ai	Industry	CropHarvestingPrimarilyByMachine	115113	Crop Harvesting, Primarily by Machine	Crop Harvesting, Primarily by Machine	0.30
https://industries.org.ai/PostharvestCropActivities	industries.org.ai	Industry	PostharvestCropActivities	115114	Postharvest Crop Activities	Postharvest Crop Activities (excluding Cotton Ginning)	0.30
https://industries.org.ai/FarmLaborContractorsLeaders	industries.org.ai	Industry	FarmLaborContractorsLeaders	115115	Farm Labor Contractors and Crew Leaders	Farm Labor Contractors and Crew Leaders	0.30
https://industries.org.ai/CrewLeaders	industries.org.ai	Industry	CrewLeaders	115115	Farm Labor Contractors and Crew Leaders	Farm Labor Contractors and Crew Leaders	0.30
https://industries.org.ai/FarmManagementServices	industries.org.ai	Industry	FarmManagementServices	115116	Farm Management Services	Farm Management Services	0.30
https://industries.org.ai/SupportActivitiesForAnimalProduction	industries.org.ai	Industry	SupportActivitiesForAnimalProduction	1152	Support Activities for Animal Production	Support Activities for Animal Production	0.30
https://industries.org.ai/SupportActivitiesForForestry	industries.org.ai	Industry	SupportActivitiesForForestry	1153	Support Activities for Forestry	Support Activities for Forestry	0.30
https://industries.org.ai/Mining	industries.org.ai	Industry	Mining	21	Mining, Quarrying, and Oil and Gas Extraction	Mining, Quarrying, and Oil and Gas Extraction	0.35
https://industries.org.ai/OilExtraction	industries.org.ai	Industry	OilExtraction	211	Oil and Gas Extraction	Oil and Gas Extraction	0.35
https://industries.org.ai/GasExtraction	industries.org.ai	Industry	GasExtraction	211	Oil and Gas Extraction	Oil and Gas Extraction	0.35
https://industries.org.ai/CrudePetroleumExtraction	industries.org.ai	Industry	CrudePetroleumExtraction	21112	Crude Petroleum Extraction	Crude Petroleum Extraction	0.35
https://industries.org.ai/NaturalGasExtraction	industries.org.ai	Industry	NaturalGasExtraction	21113	Natural Gas Extraction	Natural Gas Extraction	0.35
https://industries.org.ai/CoalMining	industries.org.ai	Industry	CoalMining	2121	Coal Mining	Coal Mining	0.35
https://industries.org.ai/SurfaceCoalMining	industries.org.ai	Industry	SurfaceCoalMining	212114	Surface Coal Mining	Surface Coal Mining	0.35
https://industries.org.ai/UndergroundCoalMining	industries.org.ai	Industry	UndergroundCoalMining	212115	Underground Coal Mining	Underground Coal Mining	0.35
https://industries.org.ai/MetalOreMining	industries.org.ai	Industry	MetalOreMining	2122	Metal Ore Mining	Metal Ore Mining	0.35
https://industries.org.ai/IronOreMining	industries.org.ai	Industry	IronOreMining	21221	Iron Ore Mining	Iron Ore Mining	0.35
https://industries.org.ai/GoldOreOreMining	industries.org.ai	Industry	GoldOreOreMining	21222	Gold Ore and Silver Ore Mining	Gold Ore and Silver Ore Mining	0.35
https://industries.org.ai/SilverOreMining	industries.org.ai	Industry	SilverOreMining	21222	Gold Ore and Silver Ore Mining	Gold Ore and Silver Ore Mining	0.35
https://industries.org.ai/CopperNickelMining	industries.org.ai	Industry	CopperNickelMining	21223	Copper, Nickel, Lead, and Zinc Mining	Copper, Nickel, Lead, and Zinc Mining	0.35
https://industries.org.ai/LeadMining	industries.org.ai	Industry	LeadMining	21223	Copper, Nickel, Lead, and Zinc Mining	Copper, Nickel, Lead, and Zinc Mining	0.35
https://industries.org.ai/ZincMining	industries.org.ai	Industry	ZincMining	21223	Copper, Nickel, Lead, and Zinc Mining	Copper, Nickel, Lead, and Zinc Mining	0.35
https://industries.org.ai/OtherMetalOreMining	industries.org.ai	Industry	OtherMetalOreMining	21229	Other Metal Ore Mining	Other Metal Ore Mining	0.35
https://industries.org.ai/NonmetallicMineralMining	industries.org.ai	Industry	NonmetallicMineralMining	2123	Nonmetallic Mineral Mining and Quarrying	Nonmetallic Mineral Mining and Quarrying	0.35
https://industries.org.ai/Quarrying	industries.org.ai	Industry	Quarrying	2123	Nonmetallic Mineral Mining and Quarrying	Nonmetallic Mineral Mining and Quarrying	0.35
https://industries.org.ai/StoneMining	industries.org.ai	Industry	StoneMining	21231	Stone Mining and Quarrying	Stone Mining and Quarrying	0.35
https://industries.org.ai/DimensionStoneMining	industries.org.ai	Industry	DimensionStoneMining	212311	Dimension Stone Mining and Quarrying	Dimension Stone Mining and Quarrying	0.35
https://industries.org.ai/CrushedLimestoneMining	industries.org.ai	Industry	CrushedLimestoneMining	212312	Crushed and Broken Limestone Mining and Quarrying	Crushed and Broken Limestone Mining and Quarrying	0.35
https://industries.org.ai/BrokenLimestoneMining	industries.org.ai	Industry	BrokenLimestoneMining	212312	Crushed and Broken Limestone Mining and Quarrying	Crushed and Broken Limestone Mining and Quarrying	0.35
https://industries.org.ai/CrushedGraniteMining	industries.org.ai	Industry	CrushedGraniteMining	212313	Crushed and Broken Granite Mining and Quarrying	Crushed and Broken Granite Mining and Quarrying	0.35
https://industries.org.ai/BrokenGraniteMining	industries.org.ai	Industry	BrokenGraniteMining	212313	Crushed and Broken Granite Mining and Quarrying	Crushed and Broken Granite Mining and Quarrying	0.35
https://industries.org.ai/OtherCrushedStoneMining	industries.org.ai	Industry	OtherCrushedStoneMining	212319	Other Crushed and Broken Stone Mining and Quarrying	Other Crushed and Broken Stone Mining and Quarrying	0.35
https://industries.org.ai/BrokenStoneMining	industries.org.ai	Industry	BrokenStoneMining	212319	Other Crushed and Broken Stone Mining and Quarrying	Other Crushed and Broken Stone Mining and Quarrying	0.35
https://industries.org.ai/SandGravelClayMineralsMining	industries.org.ai	Industry	SandGravelClayMineralsMining	21232	Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying	Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying	0.35
https://industries.org.ai/AndCeramicMineralsMining	industries.org.ai	Industry	AndCeramicMineralsMining	21232	Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying	Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying	0.35
https://industries.org.ai/RefractoryMineralsMining	industries.org.ai	Industry	RefractoryMineralsMining	21232	Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying	Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and Quarrying	0.35
https://industries.org.ai/ConstructionSandMining	industries.org.ai	Industry	ConstructionSandMining	212321	Construction Sand and Gravel Mining	Construction Sand and Gravel Mining	0.35
https://industries.org.ai/GravelMining	industries.org.ai	Industry	GravelMining	212321	Construction Sand and Gravel Mining	Construction Sand and Gravel Mining	0.35
https://industries.org.ai/IndustrialSandMining	industries.org.ai	Industry	IndustrialSandMining	212322	Industrial Sand Mining	Industrial Sand Mining	0.35
https://industries.org.ai/KaolinClayMineralsMining	industries.org.ai	Industry	KaolinClayMineralsMining	212323	Kaolin, Clay, and Ceramic and Refractory Minerals Mining	Kaolin, Clay, and Ceramic and Refractory Minerals Mining	0.35
https://industries.org.ai/OtherNonmetallicMineralMining	industries.org.ai	Industry	OtherNonmetallicMineralMining	21239	Other Nonmetallic Mineral Mining and Quarrying	Other Nonmetallic Mineral Mining and Quarrying	0.35
https://industries.org.ai/SupportActivitiesForMining	industries.org.ai	Industry	SupportActivitiesForMining	213	Support Activities for Mining	Support Activities for Mining	0.35
https://industries.org.ai/DrillingOilWells	industries.org.ai	Industry	DrillingOilWells	213111	Drilling Oil and Gas Wells	Drilling Oil and Gas Wells	0.35
https://industries.org.ai/GasWells	industries.org.ai	Industry	GasWells	213111	Drilling Oil and Gas Wells	Drilling Oil and Gas Wells	0.35
https://industries.org.ai/SupportActivitiesForOilOperations	industries.org.ai	Industry	SupportActivitiesForOilOperations	213112	Support Activities for Oil and Gas Operations	Support Activities for Oil and Gas Operations	0.35
https://industries.org.ai/GasOperations	industries.org.ai	Industry	GasOperations	213112	Support Activities for Oil and Gas Operations	Support Activities for Oil and Gas Operations	0.35
https://industries.org.ai/SupportActivitiesForCoalMining	industries.org.ai	Industry	SupportActivitiesForCoalMining	213113	Support Activities for Coal Mining	Support Activities for Coal Mining	0.35
https://industries.org.ai/SupportActivitiesForMetalMining	industries.org.ai	Industry	SupportActivitiesForMetalMining	213114	Support Activities for Metal Mining	Support Activities for Metal Mining	0.35
https://industries.org.ai/SupportActivitiesForNonmetallicMineralsMining	industries.org.ai	Industry	SupportActivitiesForNonmetallicMineralsMining	213115	Support Activities for Nonmetallic Minerals Mining	Support Activities for Nonmetallic Minerals Mining (excluding Fuels)	0.35
https://industries.org.ai/Utilities	industries.org.ai	Industry	Utilities	22	Utilities	Utilities	0.55
https://industries.org.ai/ElectricPowerGenerationTransmission	industries.org.ai	Industry	ElectricPowerGenerationTransmission	2211	Electric Power Generation, Transmission and Distribution	Electric Power Generation, Transmission and Distribution	0.55
https://industries.org.ai/Distribution	industries.org.ai	Industry	Distribution	2211	Electric Power Generation, Transmission and Distribution	Electric Power Generation, Transmission and Distribution	0.55
https://industries.org.ai/ElectricPowerGeneration	industries.org.ai	Industry	ElectricPowerGeneration	22111	Electric Power Generation	Electric Power Generation	0.55
https://industries.org.ai/HydroelectricPowerGeneration	industries.org.ai	Industry	HydroelectricPowerGeneration	221111	Hydroelectric Power Generation	Hydroelectric Power Generation	0.55
https://industries.org.ai/FossilFuelElectricPowerGeneration	industries.org.ai	Industry	FossilFuelElectricPowerGeneration	221112	Fossil Fuel Electric Power Generation	Fossil Fuel Electric Power Generation	0.55
https://industries.org.ai/NuclearElectricPowerGeneration	industries.org.ai	Industry	NuclearElectricPowerGeneration	221113	Nuclear Electric Power Generation	Nuclear Electric Power Generation	0.55
https://industries.org.ai/SolarElectricPowerGeneration	industries.org.ai	Industry	SolarElectricPowerGeneration	221114	Solar Electric Power Generation	Solar Electric Power Generation	0.55
https://industries.org.ai/WindElectricPowerGeneration	industries.org.ai	Industry	WindElectricPowerGeneration	221115	Wind Electric Power Generation	Wind Electric Power Generation	0.55
https://industries.org.ai/GeothermalElectricPowerGeneration	industries.org.ai	Industry	GeothermalElectricPowerGeneration	221116	Geothermal Electric Power Generation	Geothermal Electric Power Generation	0.55
https://industries.org.ai/BiomassElectricPowerGeneration	industries.org.ai	Industry	BiomassElectricPowerGeneration	221117	Biomass Electric Power Generation	Biomass Electric Power Generation	0.55
https://industries.org.ai/OtherElectricPowerGeneration	industries.org.ai	Industry	OtherElectricPowerGeneration	221118	Other Electric Power Generation	Other Electric Power Generation	0.55
https://industries.org.ai/ElectricPowerTransmissionControl	industries.org.ai	Industry	ElectricPowerTransmissionControl	22112	Electric Power Transmission, Control, and Distribution	Electric Power Transmission, Control, and Distribution	0.55
https://industries.org.ai/ElectricBulkPowerTransmission	industries.org.ai	Industry	ElectricBulkPowerTransmission	221121	Electric Bulk Power Transmission and Control	Electric Bulk Power Transmission and Control	0.55
https://industries.org.ai/Control	industries.org.ai	Industry	Control	221121	Electric Bulk Power Transmission and Control	Electric Bulk Power Transmission and Control	0.55
https://industries.org.ai/ElectricPowerDistribution	industries.org.ai	Industry	ElectricPowerDistribution	221122	Electric Power Distribution	Electric Power Distribution	0.55
https://industries.org.ai/NaturalGasDistribution	industries.org.ai	Industry	NaturalGasDistribution	2212	Natural Gas Distribution	Natural Gas Distribution	0.55
https://industries.org.ai/WaterSystems	industries.org.ai	Industry	WaterSystems	2213	Water, Sewage and Other Systems	Water, Sewage and Other Systems	0.55
https://industries.org.ai/SewageSystems	industries.org.ai	Industry	SewageSystems	2213	Water, Sewage and Other Systems	Water, Sewage and Other Systems	0.55
https://industries.org.ai/OtherSystems	industries.org.ai	Industry	OtherSystems	2213	Water, Sewage and Other Systems	Water, Sewage and Other Systems	0.55
https://industries.org.ai/WaterSupplySystems	industries.org.ai	Industry	WaterSupplySystems	22131	Water Supply and Irrigation Systems	Water Supply and Irrigation Systems	0.55
https://industries.org.ai/IrrigationSystems	industries.org.ai	Industry	IrrigationSystems	22131	Water Supply and Irrigation Systems	Water Supply and Irrigation Systems	0.55
https://industries.org.ai/SewageTreatmentFacilities	industries.org.ai	Industry	SewageTreatmentFacilities	22132	Sewage Treatment Facilities	Sewage Treatment Facilities	0.55
https://industries.org.ai/SteamSupply	industries.org.ai	Industry	SteamSupply	22133	Steam and Air-Conditioning Supply	Steam and Air-Conditioning Supply	0.55
https://industries.org.ai/AirConditioningSupply	industries.org.ai	Industry	AirConditioningSupply	22133	Steam and Air-Conditioning Supply	Steam and Air-Conditioning Supply	0.55
https://industries.org.ai/Construction	industries.org.ai	Industry	Construction	23	Construction	Construction	0.25
https://industries.org.ai/ConstructionOfBuildings	industries.org.ai	Industry	ConstructionOfBuildings	236	Construction of Buildings	Construction of Buildings	0.25
https://industries.org.ai/ResidentialBuildingConstruction	industries.org.ai	Industry	ResidentialBuildingConstruction	2361	Residential Building Construction	Residential Building Construction	0.25
https://industries.org.ai/NewSingleFamilyHousingConstruction	industries.org.ai	Industry	NewSingleFamilyHousingConstruction	236115	New Single-Family Housing Construction	New Single-Family Housing Construction (excluding For-Sale Builders)	0.25
https://industries.org.ai/NewMultifamilyHousingConstruction	industries.org.ai	Industry	NewMultifamilyHousingConstruction	236116	New Multifamily Housing Construction	New Multifamily Housing Construction (excluding For-Sale Builders)	0.25
https://industries.org.ai/NewHousingForSaleBuilders	industries.org.ai	Industry	NewHousingForSaleBuilders	236117	New Housing For-Sale Builders	New Housing For-Sale Builders	0.25
https://industries.org.ai/ResidentialRemodelers	industries.org.ai	Industry	ResidentialRemodelers	236118	Residential Remodelers	Residential Remodelers	0.25
https://industries.org.ai/NonresidentialBuildingConstruction	industries.org.ai	Industry	NonresidentialBuildingConstruction	2362	Nonresidential Building Construction	Nonresidential Building Construction	0.25
https://industries.org.ai/IndustrialBuildingConstruction	industries.org.ai	Industry	IndustrialBuildingConstruction	23621	Industrial Building Construction	Industrial Building Construction	0.25
