url	ns	type	id	name	description	code	sourceUrl
https://industries.org.ai/111334	industries.org.ai	Industry	111334	Berry (except Strawberry) Farming	Berry (except Strawberry) Farming	111334	
https://industries.org.ai/111335	industries.org.ai	Industry	111335	Tree Nut Farming	Tree Nut Farming	111335	
https://industries.org.ai/111336	industries.org.ai	Industry	111336	Fruit and Tree Nut Combination Farming	Fruit and Tree Nut Combination Farming	111336	
https://industries.org.ai/111339	industries.org.ai	Industry	111339	Other Noncitrus Fruit Farming	Other Noncitrus Fruit Farming	111339	
https://industries.org.ai/1114	industries.org.ai	Industry	1114	Greenhouse, Nursery, and Floriculture ProductionT	Greenhouse, Nursery, and Floriculture ProductionT	1114	
https://industries.org.ai/11141	industries.org.ai	Industry	11141	Food Crops Grown Under CoverT	Food Crops Grown Under CoverT	11141	
https://industries.org.ai/111411	industries.org.ai	Industry	111411	Mushroom Production	Mushroom Production	111411	
https://industries.org.ai/111419	industries.org.ai	Industry	111419	Other Food Crops Grown Under Cover	Other Food Crops Grown Under Cover	111419	
https://industries.org.ai/11142	industries.org.ai	Industry	11142	Nursery and Floriculture ProductionT	Nursery and Floriculture ProductionT	11142	
https://industries.org.ai/111421	industries.org.ai	Industry	111421	Nursery and Tree Production	Nursery and Tree Production	111421	
https://industries.org.ai/111422	industries.org.ai	Industry	111422	Floriculture Production	Floriculture Production	111422	
https://industries.org.ai/1119	industries.org.ai	Industry	1119	Other Crop FarmingT	Other Crop FarmingT	1119	
https://industries.org.ai/11191	industries.org.ai	Industry	11191	Tobacco FarmingT	Tobacco FarmingT	11191	
https://industries.org.ai/111910	industries.org.ai	Industry	111910	Tobacco Farming	Tobacco Farming	111910	
https://industries.org.ai/11192	industries.org.ai	Industry	11192	Cotton FarmingT	Cotton FarmingT	11192	
https://industries.org.ai/111920	industries.org.ai	Industry	111920	Cotton Farming	Cotton Farming	111920	
https://industries.org.ai/11193	industries.org.ai	Industry	11193	Sugarcane FarmingT	Sugarcane FarmingT	11193	
https://industries.org.ai/111930	industries.org.ai	Industry	111930	Sugarcane Farming	Sugarcane Farming	111930	
https://industries.org.ai/11194	industries.org.ai	Industry	11194	Hay FarmingT	Hay FarmingT	11194	
https://industries.org.ai/111940	industries.org.ai	Industry	111940	Hay Farming	Hay Farming	111940	
https://industries.org.ai/11199	industries.org.ai	Industry	11199	All Other Crop FarmingT	All Other Crop FarmingT	11199	
https://industries.org.ai/111991	industries.org.ai	Industry	111991	Sugar Beet Farming	Sugar Beet Farming	111991	
https://industries.org.ai/111992	industries.org.ai	Industry	111992	Peanut Farming	Peanut Farming	111992	
https://industries.org.ai/111998	industries.org.ai	Industry	111998	All Other Miscellaneous Crop Farming	All Other Miscellaneous Crop Farming	111998	
https://industries.org.ai/112	industries.org.ai	Industry	112	Animal Production and AquacultureT	Animal Production and AquacultureT	112	
https://industries.org.ai/1121	industries.org.ai	Industry	1121	Cattle Ranching and FarmingT	Cattle Ranching and FarmingT	1121	
https://industries.org.ai/11211	industries.org.ai	Industry	11211	Beef Cattle Ranching and Farming, including FeedlotsT	Beef Cattle Ranching and Farming, including FeedlotsT	11211	
https://industries.org.ai/112111	industries.org.ai	Industry	112111	Beef Cattle Ranching and Farming	Beef Cattle Ranching and Farming	112111	
https://industries.org.ai/112112	industries.org.ai	Industry	112112	Cattle Feedlots	Cattle Feedlots	112112	
https://industries.org.ai/11212	industries.org.ai	Industry	11212	Dairy Cattle and Milk ProductionT	Dairy Cattle and Milk ProductionT	11212	
https://industries.org.ai/112120	industries.org.ai	Industry	112120	Dairy Cattle and Milk Production	Dairy Cattle and Milk Production	112120	
https://industries.org.ai/11213	industries.org.ai	Industry	11213	Dual-Purpose Cattle Ranching and FarmingT	Dual-Purpose Cattle Ranching and FarmingT	11213	
https://industries.org.ai/112130	industries.org.ai	Industry	112130	Dual-Purpose Cattle Ranching and Farming	Dual-Purpose Cattle Ranching and Farming	112130	
https://industries.org.ai/1122	industries.org.ai	Industry	1122	Hog and Pig FarmingT	Hog and Pig FarmingT	1122	
https://industries.org.ai/11221	industries.org.ai	Industry	11221	Hog and Pig FarmingT	Hog and Pig FarmingT	11221	
https://industries.org.ai/112210	industries.org.ai	Industry	112210	Hog and Pig Farming	Hog and Pig Farming	112210	
https://industries.org.ai/1123	industries.org.ai	Industry	1123	Poultry and Egg ProductionT	Poultry and Egg ProductionT	1123	
https://industries.org.ai/11231	industries.org.ai	Industry	11231	Chicken Egg ProductionT	Chicken Egg ProductionT	11231	
https://industries.org.ai/112310	industries.org.ai	Industry	112310	Chicken Egg Production	Chicken Egg Production	112310	
https://industries.org.ai/11232	industries.org.ai	Industry	11232	Broilers and Other Meat Type Chicken ProductionT	Broilers and Other Meat Type Chicken ProductionT	11232	
https://industries.org.ai/112320	industries.org.ai	Industry	112320	Broilers and Other Meat Type Chicken Production	Broilers and Other Meat Type Chicken Production	112320	
https://industries.org.ai/11233	industries.org.ai	Industry	11233	Turkey ProductionT	Turkey ProductionT	11233	
https://industries.org.ai/112330	industries.org.ai	Industry	112330	Turkey Production	Turkey Production	112330	
https://industries.org.ai/11234	industries.org.ai	Industry	11234	Poultry HatcheriesT	Poultry HatcheriesT	11234	
https://industries.org.ai/112340	industries.org.ai	Industry	112340	Poultry Hatcheries	Poultry Hatcheries	112340	
https://industries.org.ai/11239	industries.org.ai	Industry	11239	Other Poultry ProductionT	Other Poultry ProductionT	11239	
https://industries.org.ai/112390	industries.org.ai	Industry	112390	Other Poultry Production	Other Poultry Production	112390	
https://industries.org.ai/1124	industries.org.ai	Industry	1124	Sheep and Goat FarmingT	Sheep and Goat FarmingT	1124	
https://industries.org.ai/11241	industries.org.ai	Industry	11241	Sheep FarmingT	Sheep FarmingT	11241	
https://industries.org.ai/112410	industries.org.ai	Industry	112410	Sheep Farming	Sheep Farming	112410	
https://industries.org.ai/11242	industries.org.ai	Industry	11242	Goat FarmingT	Goat FarmingT	11242	
https://industries.org.ai/112420	industries.org.ai	Industry	112420	Goat Farming	Goat Farming	112420	
https://industries.org.ai/1125	industries.org.ai	Industry	1125	AquacultureT	AquacultureT	1125	
https://industries.org.ai/11251	industries.org.ai	Industry	11251	AquacultureT	AquacultureT	11251	
https://industries.org.ai/112511	industries.org.ai	Industry	112511	Finfish Farming and Fish Hatcheries	Finfish Farming and Fish Hatcheries	112511	
https://industries.org.ai/112512	industries.org.ai	Industry	112512	Shellfish Farming	Shellfish Farming	112512	
https://industries.org.ai/112519	industries.org.ai	Industry	112519	Other Aquaculture	Other Aquaculture	112519	
https://industries.org.ai/1129	industries.org.ai	Industry	1129	Other Animal ProductionT	Other Animal ProductionT	1129	
https://industries.org.ai/11291	industries.org.ai	Industry	11291	ApicultureT	ApicultureT	11291	
https://industries.org.ai/112910	industries.org.ai	Industry	112910	Apiculture	Apiculture	112910	
https://industries.org.ai/11292	industries.org.ai	Industry	11292	Horses and Other Equine ProductionT	Horses and Other Equine ProductionT	11292	
https://industries.org.ai/112920	industries.org.ai	Industry	112920	Horses and Other Equine Production	Horses and Other Equine Production	112920	
https://industries.org.ai/11293	industries.org.ai	Industry	11293	Fur-Bearing Animal and Rabbit ProductionT	Fur-Bearing Animal and Rabbit ProductionT	11293	
https://industries.org.ai/112930	industries.org.ai	Industry	112930	Fur-Bearing Animal and Rabbit Production	Fur-Bearing Animal and Rabbit Production	112930	
https://industries.org.ai/11299	industries.org.ai	Industry	11299	All Other Animal ProductionT	All Other Animal ProductionT	11299	
https://industries.org.ai/112990	industries.org.ai	Industry	112990	All Other Animal Production	All Other Animal Production	112990	
https://industries.org.ai/113	industries.org.ai	Industry	113	Forestry and LoggingT	Forestry and LoggingT	113	
https://industries.org.ai/1131	industries.org.ai	Industry	1131	Timber Tract OperationsT	Timber Tract OperationsT	1131	
https://industries.org.ai/11311	industries.org.ai	Industry	11311	Timber Tract OperationsT	Timber Tract OperationsT	11311	
https://industries.org.ai/113110	industries.org.ai	Industry	113110	Timber Tract Operations	Timber Tract Operations	113110	
https://industries.org.ai/1132	industries.org.ai	Industry	1132	Forest Nurseries and Gathering of Forest ProductsT	Forest Nurseries and Gathering of Forest ProductsT	1132	
https://industries.org.ai/11321	industries.org.ai	Industry	11321	Forest Nurseries and Gathering of Forest ProductsT	Forest Nurseries and Gathering of Forest ProductsT	11321	
https://industries.org.ai/113210	industries.org.ai	Industry	113210	Forest Nurseries and Gathering of Forest Products	Forest Nurseries and Gathering of Forest Products	113210	
https://industries.org.ai/1133	industries.org.ai	Industry	1133	LoggingT	LoggingT	1133	
https://industries.org.ai/11331	industries.org.ai	Industry	11331	LoggingT	LoggingT	11331	
https://industries.org.ai/113310	industries.org.ai	Industry	113310	Logging	Logging	113310	
https://industries.org.ai/114	industries.org.ai	Industry	114	Fishing, Hunting and TrappingT	Fishing, Hunting and TrappingT	114	
https://industries.org.ai/1141	industries.org.ai	Industry	1141	FishingT	FishingT	1141	
https://industries.org.ai/11411	industries.org.ai	Industry	11411	FishingT	FishingT	11411	
https://industries.org.ai/114111	industries.org.ai	Industry	114111	Finfish Fishing	Finfish Fishing	114111	
https://industries.org.ai/114112	industries.org.ai	Industry	114112	Shellfish Fishing	Shellfish Fishing	114112	
https://industries.org.ai/114119	industries.org.ai	Industry	114119	Other Marine Fishing	Other Marine Fishing	114119	
https://industries.org.ai/1142	industries.org.ai	Industry	1142	Hunting and TrappingT	Hunting and TrappingT	1142	
https://industries.org.ai/11421	industries.org.ai	Industry	11421	Hunting and TrappingT	Hunting and TrappingT	11421	
https://industries.org.ai/114210	industries.org.ai	Industry	114210	Hunting and Trapping	Hunting and Trapping	114210	
https://industries.org.ai/115	industries.org.ai	Industry	115	Support Activities for Agriculture and ForestryT	Support Activities for Agriculture and ForestryT	115	
https://industries.org.ai/1151	industries.org.ai	Industry	1151	Support Activities for Crop ProductionT	Support Activities for Crop ProductionT	1151	
https://industries.org.ai/11511	industries.org.ai	Industry	11511	Support Activities for Crop ProductionT	Support Activities for Crop ProductionT	11511	
https://industries.org.ai/115111	industries.org.ai	Industry	115111	Cotton Ginning	Cotton Ginning	115111	
https://industries.org.ai/115112	industries.org.ai	Industry	115112	Soil Preparation, Planting, and Cultivating	Soil Preparation, Planting, and Cultivating	115112	
https://industries.org.ai/115113	industries.org.ai	Industry	115113	Crop Harvesting, Primarily by Machine	Crop Harvesting, Primarily by Machine	115113	
https://industries.org.ai/115114	industries.org.ai	Industry	115114	Postharvest Crop Activities (except Cotton Ginning)	Postharvest Crop Activities (except Cotton Ginning)	115114	
https://industries.org.ai/115115	industries.org.ai	Industry	115115	Farm Labor Contractors and Crew Leaders	Farm Labor Contractors and Crew Leaders	115115	
https://industries.org.ai/115116	industries.org.ai	Industry	115116	Farm Management Services	Farm Management Services	115116	
https://industries.org.ai/1152	industries.org.ai	Industry	1152	Support Activities for Animal ProductionT	Support Activities for Animal ProductionT	1152	
https://industries.org.ai/11521	industries.org.ai	Industry	11521	Support Activities for Animal ProductionT	Support Activities for Animal ProductionT	11521	
https://industries.org.ai/115210	industries.org.ai	Industry	115210	Support Activities for Animal Production	Support Activities for Animal Production	115210	
https://industries.org.ai/1153	industries.org.ai	Industry	1153	Support Activities for ForestryT	Support Activities for ForestryT	1153	
https://industries.org.ai/11531	industries.org.ai	Industry	11531	Support Activities for ForestryT	Support Activities for ForestryT	11531	
https://industries.org.ai/115310	industries.org.ai	Industry	115310	Support Activities for Forestry	Support Activities for Forestry	115310	
https://industries.org.ai/21	industries.org.ai	Industry	21	Mining, Quarrying, and Oil and Gas ExtractionT	Mining, Quarrying, and Oil and Gas ExtractionT	21	
https://industries.org.ai/211	industries.org.ai	Industry	211	Oil and Gas ExtractionT	Oil and Gas ExtractionT	211	
https://industries.org.ai/2111	industries.org.ai	Industry	2111	Oil and Gas ExtractionT	Oil and Gas ExtractionT	2111	
https://industries.org.ai/21112	industries.org.ai	Industry	21112	Crude Petroleum Extraction	Crude Petroleum Extraction	21112	
https://industries.org.ai/211120	industries.org.ai	Industry	211120	Crude Petroleum Extraction	Crude Petroleum Extraction	211120	
https://industries.org.ai/21113	industries.org.ai	Industry	21113	Natural Gas Extraction	Natural Gas Extraction	21113	
https://industries.org.ai/211130	industries.org.ai	Industry	211130	Natural Gas Extraction	Natural Gas Extraction	211130	
https://industries.org.ai/212	industries.org.ai	Industry	212	Mining (except Oil and Gas)T	Mining (except Oil and Gas)T	212	
https://industries.org.ai/2121	industries.org.ai	Industry	2121	Coal MiningT	Coal MiningT	2121	
https://industries.org.ai/21211	industries.org.ai	Industry	21211	Coal MiningT	Coal MiningT	21211	
https://industries.org.ai/212114	industries.org.ai	Industry	212114	Surface Coal Mining	Surface Coal Mining	212114	
https://industries.org.ai/212115	industries.org.ai	Industry	212115	Underground Coal Mining	Underground Coal Mining	212115	
https://industries.org.ai/2122	industries.org.ai	Industry	2122	Metal Ore MiningT	Metal Ore MiningT	2122	
https://industries.org.ai/21221	industries.org.ai	Industry	21221	Iron Ore MiningT	Iron Ore MiningT	21221	
https://industries.org.ai/212210	industries.org.ai	Industry	212210	Iron Ore Mining	Iron Ore Mining	212210	
https://industries.org.ai/21222	industries.org.ai	Industry	21222	Gold Ore and Silver Ore MiningT	Gold Ore and Silver Ore MiningT	21222	
https://industries.org.ai/212220	industries.org.ai	Industry	212220	Gold Ore and Silver Ore Mining	Gold Ore and Silver Ore Mining	212220	
https://industries.org.ai/21223	industries.org.ai	Industry	21223	Copper, Nickel, Lead, and Zinc MiningT	Copper, Nickel, Lead, and Zinc MiningT	21223	
https://industries.org.ai/212230	industries.org.ai	Industry	212230	Copper, Nickel, Lead, and Zinc Mining	Copper, Nickel, Lead, and Zinc Mining	212230	
https://industries.org.ai/21229	industries.org.ai	Industry	21229	Other Metal Ore MiningT	Other Metal Ore MiningT	21229	
https://industries.org.ai/212290	industries.org.ai	Industry	212290	Other Metal Ore Mining	Other Metal Ore Mining	212290	
https://industries.org.ai/2123	industries.org.ai	Industry	2123	Nonmetallic Mineral Mining and QuarryingT	Nonmetallic Mineral Mining and QuarryingT	2123	
https://industries.org.ai/21231	industries.org.ai	Industry	21231	Stone Mining and QuarryingT	Stone Mining and QuarryingT	21231	
https://industries.org.ai/212311	industries.org.ai	Industry	212311	Dimension Stone Mining and Quarrying	Dimension Stone Mining and Quarrying	212311	
https://industries.org.ai/212312	industries.org.ai	Industry	212312	Crushed and Broken Limestone Mining and Quarrying	Crushed and Broken Limestone Mining and Quarrying	212312	
https://industries.org.ai/212313	industries.org.ai	Industry	212313	Crushed and Broken Granite Mining and Quarrying	Crushed and Broken Granite Mining and Quarrying	212313	
https://industries.org.ai/212319	industries.org.ai	Industry	212319	Other Crushed and Broken Stone Mining and Quarrying	Other Crushed and Broken Stone Mining and Quarrying	212319	
https://industries.org.ai/21232	industries.org.ai	Industry	21232	Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and QuarryingT	Sand, Gravel, Clay, and Ceramic and Refractory Minerals Mining and QuarryingT	21232	
https://industries.org.ai/212321	industries.org.ai	Industry	212321	Construction Sand and Gravel Mining	Construction Sand and Gravel Mining	212321	
https://industries.org.ai/212322	industries.org.ai	Industry	212322	Industrial Sand Mining	Industrial Sand Mining	212322	
https://industries.org.ai/212323	industries.org.ai	Industry	212323	Kaolin, Clay, and Ceramic and Refractory Minerals Mining	Kaolin, Clay, and Ceramic and Refractory Minerals Mining	212323	
https://industries.org.ai/21239	industries.org.ai	Industry	21239	Other Nonmetallic Mineral Mining and QuarryingT	Other Nonmetallic Mineral Mining and QuarryingT	21239	
https://industries.org.ai/212390	industries.org.ai	Industry	212390	Other Nonmetallic Mineral Mining and Quarrying	Other Nonmetallic Mineral Mining and Quarrying	212390	
https://industries.org.ai/213	industries.org.ai	Industry	213	Support Activities for MiningT	Support Activities for MiningT	213	
https://industries.org.ai/2131	industries.org.ai	Industry	2131	Support Activities for MiningT	Support Activities for MiningT	2131	
https://industries.org.ai/21311	industries.org.ai	Industry	21311	Support Activities for MiningT	Support Activities for MiningT	21311	
https://industries.org.ai/213111	industries.org.ai	Industry	213111	Drilling Oil and Gas Wells	Drilling Oil and Gas Wells	213111	
https://industries.org.ai/213112	industries.org.ai	Industry	213112	Support Activities for Oil and Gas Operations	Support Activities for Oil and Gas Operations	213112	
https://industries.org.ai/213113	industries.org.ai	Industry	213113	Support Activities for Coal Mining	Support Activities for Coal Mining	213113	
https://industries.org.ai/213114	industries.org.ai	Industry	213114	Support Activities for Metal Mining	Support Activities for Metal Mining	213114	
https://industries.org.ai/213115	industries.org.ai	Industry	213115	Support Activities for Nonmetallic Minerals (except Fuels) Mining	Support Activities for Nonmetallic Minerals (except Fuels) Mining	213115	
https://industries.org.ai/22	industries.org.ai	Industry	22	UtilitiesT	UtilitiesT	22	
https://industries.org.ai/221	industries.org.ai	Industry	221	UtilitiesT	UtilitiesT	221	
https://industries.org.ai/2211	industries.org.ai	Industry	2211	Electric Power Generation, Transmission and DistributionT	Electric Power Generation, Transmission and DistributionT	2211	
https://industries.org.ai/22111	industries.org.ai	Industry	22111	Electric Power GenerationT	Electric Power GenerationT	22111	
https://industries.org.ai/221111	industries.org.ai	Industry	221111	Hydroelectric Power Generation	Hydroelectric Power Generation	221111	
https://industries.org.ai/221112	industries.org.ai	Industry	221112	Fossil Fuel Electric Power Generation	Fossil Fuel Electric Power Generation	221112	
https://industries.org.ai/221113	industries.org.ai	Industry	221113	Nuclear Electric Power Generation	Nuclear Electric Power Generation	221113	
https://industries.org.ai/221114	industries.org.ai	Industry	221114	Solar Electric Power Generation	Solar Electric Power Generation	221114	
https://industries.org.ai/221115	industries.org.ai	Industry	221115	Wind Electric Power Generation	Wind Electric Power Generation	221115	
https://industries.org.ai/221116	industries.org.ai	Industry	221116	Geothermal Electric Power Generation	Geothermal Electric Power Generation	221116	
https://industries.org.ai/221117	industries.org.ai	Industry	221117	Biomass Electric Power Generation	Biomass Electric Power Generation	221117	
https://industries.org.ai/221118	industries.org.ai	Industry	221118	Other Electric Power Generation	Other Electric Power Generation	221118	
https://industries.org.ai/22112	industries.org.ai	Industry	22112	Electric Power Transmission, Control, and DistributionT	Electric Power Transmission, Control, and DistributionT	22112	
https://industries.org.ai/221121	industries.org.ai	Industry	221121	Electric Bulk Power Transmission and Control	Electric Bulk Power Transmission and Control	221121	
https://industries.org.ai/221122	industries.org.ai	Industry	221122	Electric Power Distribution	Electric Power Distribution	221122	
https://industries.org.ai/2212	industries.org.ai	Industry	2212	Natural Gas DistributionT	Natural Gas DistributionT	2212	
https://industries.org.ai/22121	industries.org.ai	Industry	22121	Natural Gas DistributionT	Natural Gas DistributionT	22121	
https://industries.org.ai/221210	industries.org.ai	Industry	221210	Natural Gas Distribution	Natural Gas Distribution	221210	
https://industries.org.ai/2213	industries.org.ai	Industry	2213	Water, Sewage and Other SystemsT	Water, Sewage and Other SystemsT	2213	
https://industries.org.ai/22131	industries.org.ai	Industry	22131	Water Supply and Irrigation Systems	Water Supply and Irrigation Systems	22131	
https://industries.org.ai/221310	industries.org.ai	Industry	221310	Water Supply and Irrigation Systems	Water Supply and Irrigation Systems	221310	
https://industries.org.ai/22132	industries.org.ai	Industry	22132	Sewage Treatment Facilities	Sewage Treatment Facilities	22132	
https://industries.org.ai/221320	industries.org.ai	Industry	221320	Sewage Treatment Facilities	Sewage Treatment Facilities	221320	
https://industries.org.ai/22133	industries.org.ai	Industry	22133	Steam and Air-Conditioning Supply	Steam and Air-Conditioning Supply	22133	
https://industries.org.ai/221330	industries.org.ai	Industry	221330	Steam and Air-Conditioning Supply	Steam and Air-Conditioning Supply	221330	
https://industries.org.ai/23	industries.org.ai	Industry	23	ConstructionT	ConstructionT	23	
https://industries.org.ai/236	industries.org.ai	Industry	236	Construction of BuildingsT	Construction of BuildingsT	236	
https://industries.org.ai/2361	industries.org.ai	Industry	2361	Residential Building ConstructionT	Residential Building ConstructionT	2361	
https://industries.org.ai/23611	industries.org.ai	Industry	23611	Residential Building ConstructionT	Residential Building ConstructionT	23611	
https://industries.org.ai/236115	industries.org.ai	Industry	236115	New Single-Family Housing Construction (except For-Sale Builders)	New Single-Family Housing Construction (except For-Sale Builders)	236115	
https://industries.org.ai/236116	industries.org.ai	Industry	236116	New Multifamily Housing Construction (except For-Sale Builders)	New Multifamily Housing Construction (except For-Sale Builders)	236116	
https://industries.org.ai/236117	industries.org.ai	Industry	236117	New Housing For-Sale Builders	New Housing For-Sale Builders	236117	
https://industries.org.ai/236118	industries.org.ai	Industry	236118	Residential Remodelers	Residential Remodelers	236118	
https://industries.org.ai/2362	industries.org.ai	Industry	2362	Nonresidential Building ConstructionT	Nonresidential Building ConstructionT	2362	
https://industries.org.ai/23621	industries.org.ai	Industry	23621	Industrial Building ConstructionT	Industrial Building ConstructionT	23621	
https://industries.org.ai/236210	industries.org.ai	Industry	236210	Industrial Building Construction	Industrial Building Construction	236210	
https://industries.org.ai/23622	industries.org.ai	Industry	23622	Commercial and Institutional Building ConstructionT	Commercial and Institutional Building ConstructionT	23622	
https://industries.org.ai/236220	industries.org.ai	Industry	236220	Commercial and Institutional Building Construction	Commercial and Institutional Building Construction	236220	
https://industries.org.ai/237	industries.org.ai	Industry	237	Heavy and Civil Engineering ConstructionT	Heavy and Civil Engineering ConstructionT	237	
https://industries.org.ai/2371	industries.org.ai	Industry	2371	Utility System ConstructionT	Utility System ConstructionT	2371	
https://industries.org.ai/23711	industries.org.ai	Industry	23711	Water and Sewer Line and Related Structures ConstructionT	Water and Sewer Line and Related Structures ConstructionT	23711	
https://industries.org.ai/237110	industries.org.ai	Industry	237110	Water and Sewer Line and Related Structures Construction	Water and Sewer Line and Related Structures Construction	237110	
https://industries.org.ai/23712	industries.org.ai	Industry	23712	Oil and Gas Pipeline and Related Structures ConstructionT	Oil and Gas Pipeline and Related Structures ConstructionT	23712	
https://industries.org.ai/237120	industries.org.ai	Industry	237120	Oil and Gas Pipeline and Related Structures Construction	Oil and Gas Pipeline and Related Structures Construction	237120	
https://industries.org.ai/23713	industries.org.ai	Industry	23713	Power and Communication Line and Related Structures ConstructionT	Power and Communication Line and Related Structures ConstructionT	23713	
https://industries.org.ai/237130	industries.org.ai	Industry	237130	Power and Communication Line and Related Structures Construction	Power and Communication Line and Related Structures Construction	237130	
https://industries.org.ai/2372	industries.org.ai	Industry	2372	Land SubdivisionT	Land SubdivisionT	2372	
https://industries.org.ai/23721	industries.org.ai	Industry	23721	Land SubdivisionT	Land SubdivisionT	23721	
https://industries.org.ai/237210	industries.org.ai	Industry	237210	Land Subdivision	Land Subdivision	237210	
https://industries.org.ai/2373	industries.org.ai	Industry	2373	Highway, Street, and Bridge ConstructionT	Highway, Street, and Bridge ConstructionT	2373	
https://industries.org.ai/23731	industries.org.ai	Industry	23731	Highway, Street, and Bridge ConstructionT	Highway, Street, and Bridge ConstructionT	23731	
https://industries.org.ai/237310	industries.org.ai	Industry	237310	Highway, Street, and Bridge Construction	Highway, Street, and Bridge Construction	237310	
https://industries.org.ai/2379	industries.org.ai	Industry	2379	Other Heavy and Civil Engineering ConstructionT	Other Heavy and Civil Engineering ConstructionT	2379	
https://industries.org.ai/23799	industries.org.ai	Industry	23799	Other Heavy and Civil Engineering ConstructionT	Other Heavy and Civil Engineering ConstructionT	23799	
https://industries.org.ai/237990	industries.org.ai	Industry	237990	Other Heavy and Civil Engineering Construction	Other Heavy and Civil Engineering Construction	237990	
https://industries.org.ai/238	industries.org.ai	Industry	238	Specialty Trade ContractorsT	Specialty Trade ContractorsT	238	
https://industries.org.ai/2381	industries.org.ai	Industry	2381	Foundation, Structure, and Building Exterior ContractorsT	Foundation, Structure, and Building Exterior ContractorsT	2381	
https://industries.org.ai/23811	industries.org.ai	Industry	23811	Poured Concrete Foundation and Structure Contractors	Poured Concrete Foundation and Structure Contractors	23811	
https://industries.org.ai/238110	industries.org.ai	Industry	238110	Poured Concrete Foundation and Structure Contractors	Poured Concrete Foundation and Structure Contractors	238110	
https://industries.org.ai/23812	industries.org.ai	Industry	23812	Structural Steel and Precast Concrete Contractors	Structural Steel and Precast Concrete Contractors	23812	
https://industries.org.ai/238120	industries.org.ai	Industry	238120	Structural Steel and Precast Concrete Contractors	Structural Steel and Precast Concrete Contractors	238120	
