ns	from	to	predicate	reverse
Concepts	RespiratoryProtectionEquipment	ONET	definedIn	defines
Concepts	RespiratoryProtectionEquipment	ONET	usedByIndustry	usesConcept
Concepts	RespiratoryProtectionEquipment	Maintainrespiratoryprotectionequipment	usedInProcess	usesConcept
Concepts	AerospaceVehicles	ONET	definedIn	defines
Concepts	AerospaceVehicles	ONET	usedByIndustry	usesConcept
Concepts	AerospaceVehicles	Developautonomoussystemsforuncrewedaerospacevehicles	usedInProcess	usesConcept
Concepts	ResearchFindings	ONET	definedIn	defines
Concepts	ResearchFindings	ONET	usedByIndustry	usesConcept
Concepts	ResearchFindings	Write	usedInProcess	usesConcept
Concepts	ResearchFindings	present	usedInProcess	usesConcept
Concepts	ResearchFindings	andpublishresearchfindings	usedInProcess	usesConcept
Concepts	RemedialActions	ONET	definedIn	defines
Concepts	RemedialActions	ONET	usedByIndustry	usesConcept
Concepts	RemedialActions	Recommendorperformremedialactions	usedInProcess	usesConcept
Concepts	GovernmentLeaders	ONET	definedIn	defines
Concepts	GovernmentLeaders	ESLInstructors	usedByOccupation	usesConcept
Concepts	GovernmentLeaders	ONET	usedByIndustry	usesConcept
Concepts	GovernmentLeaders	Conferwithleadersofgovernment	usedInProcess	usesConcept
Concepts	CommunityLeaders	ONET	definedIn	defines
Concepts	CommunityLeaders	ESLInstructors	usedByOccupation	usesConcept
Concepts	CommunityLeaders	ONET	usedByIndustry	usesConcept
Concepts	CommunityLeaders	Conferwithleadersofcommunitygroups	usedInProcess	usesConcept
Concepts	CustomerInteractions	cross-industry	usedByIndustry	usesConcept
Concepts	CustomerInteractions	Monitorqualityofcustomerinteractions	usedInProcess	usesConcept
Concepts	StaffPerformance	cross-industry	usedByIndustry	usesConcept
Concepts	StaffPerformance	Determineperformanceofcompanystaff	usedInProcess	usesConcept
Concepts	CompanyStaff	cross-industry	usedByIndustry	usesConcept
Concepts	CompanyStaff	Performanceofcompanystaff	usedInProcess	usesConcept
Concepts	CapitalAllocation	petroleum-downstream	usedByIndustry	usesConcept
Concepts	CapitalAllocation	cross-industry	usedByIndustry	usesConcept
Concepts	CapitalAllocation	Withinestablishedcapitalallocation	usedInProcess	usesConcept
Concepts	RiskLimits	petroleum-downstream	usedByIndustry	usesConcept
Concepts	RiskLimits	cross-industry	usedByIndustry	usesConcept
Concepts	RiskLimits	Withinestablishedrisklimits	usedInProcess	usesConcept
Concepts	TradingStrategy	petroleum-downstream	usedByIndustry	usesConcept
Concepts	TradingStrategy	cross-industry	usedByIndustry	usesConcept
Concepts	TradingStrategy	Consistentwithtradingstrategy	usedInProcess	usesConcept
Concepts	StudentAchievement	education	usedByIndustry	usesConcept
Concepts	StudentAchievement	Actualstudentachievement	usedInProcess	usesConcept
Concepts	AchievementTargets	education	usedByIndustry	usesConcept
Concepts	AchievementTargets	Achievementtargetsorexpectations	usedInProcess	usesConcept
Concepts	PotentialValue	petroleum-downstream	usedByIndustry	usesConcept
Concepts	PotentialValue	utilities	usedByIndustry	usesConcept
Concepts	PotentialValue	cross-industry	usedByIndustry	usesConcept
Concepts	PotentialValue	Discoverpotentialvalueinopportunities	usedInProcess	usesConcept
Concepts	RegulatoryCapitalRequirements	property-and-casualty-insurance	usedByIndustry	usesConcept
Concepts	RegulatoryCapitalRequirements	Calculateregulatorycapitalrequirements	usedInProcess	usesConcept
Concepts	CreditRisks	property-and-casualty-insurance	usedByIndustry	usesConcept
Concepts	CreditRisks	Creditrisksaccordingtoregulations	usedInProcess	usesConcept
Concepts	IndustryRegulations	property-and-casualty-insurance	usedByIndustry	usesConcept
Concepts	IndustryRegulations	cross-industry	usedByIndustry	usesConcept
Concepts	IndustryRegulations	Accordingtoindustryregulations	usedInProcess	usesConcept
Concepts	NationalLegislation	property-and-casualty-insurance	usedByIndustry	usesConcept
Concepts	NationalLegislation	Accordingtonationallegislation	usedInProcess	usesConcept
Concepts	InnovationStrategies	education	usedByIndustry	usesConcept
Concepts	InnovationStrategies	cross-industry	usedByIndustry	usesConcept
Concepts	InnovationStrategies	Developinnovationstrategies	usedInProcess	usesConcept
Concepts	StakeholderExpectations	education	usedByIndustry	usesConcept
Concepts	StakeholderExpectations	Meetstakeholderexpectations	usedInProcess	usesConcept
Concepts	EducationalPrograms	education	usedByIndustry	usesConcept
Concepts	EducationalPrograms	Educationalprogramsandsupportservices	usedInProcess	usesConcept
Concepts	SupportServices	education	usedByIndustry	usesConcept
Concepts	SupportServices	Educationalprogramsandsupportservices	usedInProcess	usesConcept
Concepts	FederalTestingAgencies	education	usedByIndustry	usesConcept
Concepts	FederalTestingAgencies	Federaltestingagenciesortestpublishers	usedInProcess	usesConcept
Concepts	TestPublishers	education	usedByIndustry	usesConcept
Concepts	TestPublishers	Testpublishersonqualityissues	usedInProcess	usesConcept
Concepts	QualityIssues	education	usedByIndustry	usesConcept
Concepts	QualityIssues	cross-industry	usedByIndustry	usesConcept
Concepts	QualityIssues	Qualityissuesandneededimprovements	usedInProcess	usesConcept
Concepts	SuccessfulResponse	education	usedByIndustry	usesConcept
Concepts	SuccessfulResponse	Requirementsforsuccessfulresponse	usedInProcess	usesConcept
Concepts	ScoringCriteria	education	usedByIndustry	usesConcept
Concepts	ScoringCriteria	Scoringcriteriaforperformancetasks	usedInProcess	usesConcept
Concepts	PerformanceTasks	education	usedByIndustry	usesConcept
Concepts	PerformanceTasks	Performancetasksandopen-endeditems	usedInProcess	usesConcept
Concepts	CommunicationMechanisms	education	usedByIndustry	usesConcept
Concepts	CommunicationMechanisms	Communicationmechanismsforstudents	usedInProcess	usesConcept
Concepts	CaseManagementProcess	education	usedByIndustry	usesConcept
Concepts	CaseManagementProcess	Casemanagementprocesstostreamline	usedInProcess	usesConcept
Concepts	ServicesDuplication	education	usedByIndustry	usesConcept
Concepts	ServicesDuplication	Avoidduplicationofservices	usedInProcess	usesConcept
Concepts	ComponentBlend	petroleum-downstream	usedByIndustry	usesConcept
Concepts	ComponentBlend	Componentblendmeetsspecifications	usedInProcess	usesConcept
Concepts	ProductSpecifications	petroleum-downstream	usedByIndustry	usesConcept
Concepts	ProductSpecifications	cross-industry	usedByIndustry	usesConcept
Concepts	ProductSpecifications	Productspecificationsandregulatorystandards	usedInProcess	usesConcept
Concepts	RegulatoryStandards	petroleum-downstream	usedByIndustry	usesConcept
Concepts	RegulatoryStandards	cross-industry	usedByIndustry	usesConcept
Concepts	RegulatoryStandards	Regulatorystandardsforproducts	usedInProcess	usesConcept
Concepts	HydroelectricFacility	ONET	definedIn	defines
Concepts	HydroelectricFacility	HydroelectricProductionManagers	usedByOccupation	usesConcept
Concepts	HydroelectricFacility	Supervisehydroelectricfacilityoperations	usedInProcess	usesConcept
Concepts	GenerationEquipment	ONET	definedIn	defines
Concepts	GenerationEquipment	HydroelectricProductionManagers	usedByOccupation	usesConcept
Concepts	GenerationEquipment	Generationequipmentconformtoregulations	usedInProcess	usesConcept
Concepts	MechanicalEquipment	ONET	definedIn	defines
Concepts	MechanicalEquipment	HydroelectricProductionManagers	usedByOccupation	usesConcept
Concepts	MechanicalEquipment	Mechanicalequipmentconformtoregulations	usedInProcess	usesConcept
Concepts	MaterialsPrices	ONET	definedIn	defines
Concepts	MaterialsPrices	IndustrialProductionManagers	usedByOccupation	usesConcept
Concepts	MaterialsPrices	Negotiatematerialspriceswithsuppliers	usedInProcess	usesConcept
